startTime,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2021-06-05T06:00:00+00:00,1622872800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T07:00:00+00:00,1622876400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T08:00:00+00:00,1622880000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T09:00:00+00:00,1622883600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T10:00:00+00:00,1622887200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T11:00:00+00:00,1622890800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T12:00:00+00:00,1622894400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T13:00:00+00:00,1622898000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T14:00:00+00:00,1622901600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T15:00:00+00:00,1622905200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T16:00:00+00:00,1622908800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T17:00:00+00:00,1622912400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T18:00:00+00:00,1622916000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T19:00:00+00:00,1622919600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T20:00:00+00:00,1622923200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T21:00:00+00:00,1622926800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T22:00:00+00:00,1622930400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-05T23:00:00+00:00,1622934000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-06T00:00:00+00:00,1622937600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-06T01:00:00+00:00,1622941200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-06T02:00:00+00:00,1622944800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-06T03:00:00+00:00,1622948400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,LEO,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,OMG,CRV,FTM,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,ALPHA,PERP
2021-06-06T04:00:00+00:00,1622952000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T05:00:00+00:00,1622955600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T06:00:00+00:00,1622959200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T07:00:00+00:00,1622962800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T08:00:00+00:00,1622966400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T09:00:00+00:00,1622970000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T10:00:00+00:00,1622973600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T11:00:00+00:00,1622977200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T12:00:00+00:00,1622980800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T13:00:00+00:00,1622984400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T14:00:00+00:00,1622988000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T15:00:00+00:00,1622991600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T16:00:00+00:00,1622995200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T17:00:00+00:00,1622998800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T18:00:00+00:00,1623002400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T19:00:00+00:00,1623006000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T20:00:00+00:00,1623009600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T21:00:00+00:00,1623013200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T22:00:00+00:00,1623016800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-06T23:00:00+00:00,1623020400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-07T00:00:00+00:00,1623024000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-07T01:00:00+00:00,1623027600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-07T02:00:00+00:00,1623031200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-07T03:00:00+00:00,1623034800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LINK,LTC,SOL,MATIC,TRX,AAVE,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,WAVES,YFI,CHZ,GRT,BNT,FTM,CRV,1INCH,RSR,LRC,SKL,REEF,RAY,ALCX,SRM,PERP,SXP,STORJ,BADGER,CREAM
2021-06-07T04:00:00+00:00,1623038400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T05:00:00+00:00,1623042000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T06:00:00+00:00,1623045600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T07:00:00+00:00,1623049200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T08:00:00+00:00,1623052800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T09:00:00+00:00,1623056400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T10:00:00+00:00,1623060000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T11:00:00+00:00,1623063600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T12:00:00+00:00,1623067200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T13:00:00+00:00,1623070800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T14:00:00+00:00,1623074400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T15:00:00+00:00,1623078000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T16:00:00+00:00,1623081600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T17:00:00+00:00,1623085200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T18:00:00+00:00,1623088800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T19:00:00+00:00,1623092400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T20:00:00+00:00,1623096000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T21:00:00+00:00,1623099600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T22:00:00+00:00,1623103200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-07T23:00:00+00:00,1623106800000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-08T00:00:00+00:00,1623110400000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-08T01:00:00+00:00,1623114000000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-08T02:00:00+00:00,1623117600000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-08T03:00:00+00:00,1623121200000.0,BTC,BNB,DOGE,XRP,UNI,BCH,LTC,LINK,SOL,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,HT,COMP,SUSHI,SNX,YFI,WAVES,CHZ,HNT,BAT,GRT,BNT,FTM,OMG,CRV,1INCH,RSR,OXY,LRC,SKL,ALCX,BAND,RAY,SRM
2021-06-08T04:00:00+00:00,1623124800000.0,BTC,BNB,DOGE,XRP,UNI,SOL,BCH,LTC,LINK,MATIC,TRX,AAVE,OKB,SHIB,CEL,MKR,FTT,LEO,HT,COMP,SUSHI,SNX,YFI,CHZ,HNT,BAT,GRT,BNT,CRV,OMG,FTM,1INCH,REN,RSR,OXY,LRC,SKL,ALCX,RAY,AUDIO
